,taxon_name,family
1092941,Canephora humblotii,Rubiaceae
1092986,Coffea alleizettii,Rubiaceae
1092988,Coffea madurensis,Rubiaceae
1093175,Faramea angusta,Rubiaceae
1093176,Faramea candelabrum,Rubiaceae
1093177,Faramea capillipes,Rubiaceae
1093180,Faramea cobana,Rubiaceae
1093182,Faramea cuspidata,Rubiaceae
1093184,Faramea guayaquilensis,Rubiaceae
1093188,Faramea pachyantha,Rubiaceae
1093190,Faramea silvae,Rubiaceae
1093550,Parsonsia affinis,Apocynaceae
1093836,Warszewiczia elata,Rubiaceae
1093844,Faramea hymenocalyx,Rubiaceae
1093845,Faramea longistipula,Rubiaceae
1100578,Platycarpum maguirei,Rubiaceae
1101692,Eumachia guianensis,Rubiaceae
1101706,Ridsdalea kassamensis,Rubiaceae
1112743,Coelospermum balansanum,Rubiaceae
1112744,Coffea humbertii,Rubiaceae
1112745,Coffea liaudii,Rubiaceae
1113010,Faramea aristata,Rubiaceae
1113011,Faramea crassifolia,Rubiaceae
1113013,Faramea herbacea,Rubiaceae
1113014,Faramea involucellata,Rubiaceae
1113015,Faramea schultesii,Rubiaceae
1113290,Parsonsia purpurascens,Apocynaceae
1114503,Coffea charrieriana,Rubiaceae
1120862,Machaonia acunae,Rubiaceae
1120863,Machaonia peruviana,Rubiaceae
1122249,Coffea darainensis,Rubiaceae
1124638,Wendlandia inclusa,Rubiaceae
1124639,Wendlandia junghuhniana,Rubiaceae
1124734,Carissa andamanensis,Apocynaceae
1124736,Ladenbergia shawistigma,Rubiaceae
1124789,Opercularia diphylla,Rubiaceae
1124790,Opercularia turpis,Rubiaceae
1124806,Gentianella pevalekii,Gentianaceae
1124807,Gentianella punicea,Gentianaceae
1124839,Wendlandia parviflora,Rubiaceae
1124848,Arcytophyllum ciliolatum,Rubiaceae
1124849,Arcytophyllum lavarum,Rubiaceae
1124850,Arcytophyllum macbridei,Rubiaceae
1124862,Wendlandia pubigera,Rubiaceae
1124895,Gentianella myriantha,Gentianaceae
1124965,Opercularia loganioides,Rubiaceae
1124966,Opercularia vaginata,Rubiaceae
1124984,Gentianella smithii,Gentianaceae
1124986,Gentianella galtonioides,Gentianaceae
1125034,Wendlandia appendiculata,Rubiaceae
1125035,Wendlandia brevituba,Rubiaceae
1125036,Wendlandia nervosa,Rubiaceae
1125135,Caralluma vaduliae,Apocynaceae
1125138,Stapelia leendertziae,Apocynaceae
1125260,Gentianella montesinosii,Gentianaceae
1125401,Gentianella androsacea,Gentianaceae
1125402,Gentianella euphorbiifolia,Gentianaceae
1125403,Gentianella scopulorum,Gentianaceae
1125407,Gentianella pyrostelium,Gentianaceae
1125409,Gentianella undulatisepala,Gentianaceae
1125693,Wendlandia buddleacea,Rubiaceae
1125694,Wendlandia luzoniensis,Rubiaceae
1125695,Wendlandia myriantha,Rubiaceae
1125931,Ladenbergia paraensis,Rubiaceae
1125948,Gentianella waygecha,Gentianaceae
1125974,Gentianella impressinervia,Gentianaceae
1125984,Cyrtophyllum lanceolatum,Gentianaceae
1126016,Oxyanthus letouzeyanus,Rubiaceae
1126017,Oxyanthus ugandensis,Rubiaceae
1126020,Wendlandia nobilis,Rubiaceae
1126097,Ladenbergia cujabensis,Rubiaceae
1126100,Stenostomum revolutum,Rubiaceae
1126116,Caralluma sarkariae,Apocynaceae
1126168,Airosperma fuscum,Rubiaceae
1126227,Opercularia apiciflora,Rubiaceae
1126244,Gentianella tarahumarae,Gentianaceae
1126256,Gentianella gentianoides,Gentianaceae
1126258,Gentianella pharos,Gentianaceae
1126285,Fosbergia petelotii,Rubiaceae
1126286,Fosbergia thailandica,Rubiaceae
1126288,Mascarenhasia havetii,Apocynaceae
1126289,Oxyanthus bremekampii,Rubiaceae
1126291,Wendlandia dasythyrsa,Rubiaceae
1126292,Wendlandia merrilliana,Rubiaceae
1126293,Wendlandia nitens,Rubiaceae
1126423,Opercularia aspera,Rubiaceae
1126426,Tournefortiopsis reticulata,Rubiaceae
1126438,Sarcolobus pierrei,Apocynaceae
1126442,Gentianella calcis,Gentianaceae
1126443,Gentianella luteoalba,Gentianaceae
1126482,Oxyanthus haerdii,Rubiaceae
1126483,Wendlandia paedicalyx,Rubiaceae
1126561,Stenostomum granulatum,Rubiaceae
1126597,Gentianella longipes,Gentianaceae
1126631,Opercularia acolytantha,Rubiaceae
1126632,Opercularia echinocephala,Rubiaceae
1126644,Sarcolobus carinatus,Apocynaceae
1126645,Sarcolobus oblongus,Apocynaceae
1126650,Gentianella poretzkyi,Gentianaceae
1126698,Oxyanthus laxiflorus,Rubiaceae
1126812,Carruthersia glabra,Apocynaceae
1126825,Stapelia asterias,Apocynaceae
1126826,Ladenbergia siranensis,Rubiaceae
1126832,Gentianella iberidea,Gentianaceae
1126833,Gentianella pluvialis,Gentianaceae
1126867,Oxyanthus unilocularis,Rubiaceae
1126872,Wendlandia andamanica,Rubiaceae
1126873,Wendlandia bicuspidata,Rubiaceae
1126874,Wendlandia laxa,Rubiaceae
1126945,Caralluma turneri,Apocynaceae
1126946,Stapelia parvula,Apocynaceae
1127058,Parepigynum funingense,Apocynaceae
1127059,Wendlandia puberula,Rubiaceae
1127060,Wendlandia sikkimensis,Rubiaceae
1127112,Oxyanthus biflorus,Rubiaceae
1127143,Ladenbergia chapadensis,Rubiaceae
1127144,Ladenbergia graciliflora,Rubiaceae
1127159,Stapelia unicornis,Apocynaceae
1127160,Oxyanthus strigosus,Rubiaceae
1127244,Arcytophyllum thymifolium,Rubiaceae
1127250,Oxyanthus brevicaulis,Rubiaceae
1127256,Wendlandia tonkiniana,Rubiaceae
1127286,Gentianella grantii,Gentianaceae
1127293,Stenostomum mucronatum,Rubiaceae
1127324,Ladenbergia dwyeri,Rubiaceae
1127329,Caralluma moniliformis,Apocynaceae
1127330,Pherotrichis mixtecana,Apocynaceae
1127333,Oxyanthus doucetii,Rubiaceae
1127334,Carissa kopilii,Apocynaceae
1127377,Airosperma psychotrioides,Rubiaceae
1127381,Mascarenhasia speciosa,Apocynaceae
1127398,Sarcolobus vittatus,Apocynaceae
1127399,Sicyocarpus verrucosus,Apocynaceae
1127402,Gentianella asyneumoides,Gentianaceae
1127403,Gentianella canosoi,Gentianaceae
1127404,Gentianella vargasii,Gentianaceae
1127406,Gentianella sagasteguii,Gentianaceae
1127440,Gentianella yanachagensis,Gentianaceae
1127459,Oxyanthus pallidus,Rubiaceae
1127460,Oxyanthus robbrechtianus,Rubiaceae
1127462,Wendlandia burkillii,Rubiaceae
1127463,Wendlandia speciosa,Rubiaceae
1127527,Ladenbergia moritziana,Rubiaceae
1127528,Stenostomum imbricatum,Rubiaceae
1127535,Caralluma darfurensis,Apocynaceae
1127536,Stapelia pillansii,Apocynaceae
1127551,Gentianella alborubra,Gentianaceae
1127581,Opercularia hispida,Rubiaceae
1127595,Gentianella griersonii,Gentianaceae
1127599,Gentianella sanchezii,Gentianaceae
1127623,Gentianella canoi,Gentianaceae
1127633,Ecua moluccensis,Apocynaceae
1127638,Wendlandia angustifolia,Rubiaceae
1127639,Wendlandia arborescens,Rubiaceae
1127640,Wendlandia jingdongensis,Rubiaceae
1127641,Wendlandia oligantha,Rubiaceae
1127642,Wendlandia philippinensis,Rubiaceae
1127643,Wendlandia subalpina,Rubiaceae
1127738,Ladenbergia magdalenae,Rubiaceae
1127739,Stenostomum reticulare,Rubiaceae
1127752,Caralluma wilhelmii,Apocynaceae
1127753,Stapelia obducta,Apocynaceae
1127792,Opercularia scabrida,Rubiaceae
1127793,Pseudomussaenda flava,Rubiaceae
1127877,Gentianella glossocarpa,Gentianaceae
1127886,Gentianella quechuana,Gentianaceae
1127895,Gentianella empetroides,Gentianaceae
1127908,Wendlandia cavaleriei,Rubiaceae
1127909,Wendlandia glomerulata,Rubiaceae
1127910,Wendlandia thorelii,Rubiaceae
1127911,Wendlandia uvariifolia,Rubiaceae
1127981,Ladenbergia buntingii,Rubiaceae
1127983,Stenostomum acutatum,Rubiaceae
1127984,Stenostomum apiculatum,Rubiaceae
1127991,Caralluma plicatiloba,Apocynaceae
1128025,Schizenterospermum grevei,Rubiaceae
1128035,Gentianella huancaveliquensis,Gentianaceae
1128036,Gentianella polyantha,Gentianaceae
1128047,Gentianella viridiflora,Gentianaceae
1128077,Oxyanthus schumannianus,Rubiaceae
1128079,Wendlandia bouvardioides,Rubiaceae
1128148,Ladenbergia amazonensis,Rubiaceae
1128149,Ladenbergia lehmanniana,Rubiaceae
1128150,Stenostomum aristatum,Rubiaceae
1128163,Caralluma gracilipes,Apocynaceae
1128180,Gentianella devendrae,Gentianaceae
1128205,Opercularia spermacocea,Rubiaceae
1128206,Opercularia volubilis,Rubiaceae
1128270,Carruthersia latifolia,Apocynaceae
1128276,Mascarenhasia lanceolata,Apocynaceae
1128277,Oxyanthus formosus,Rubiaceae
1128280,Wendlandia aberrans,Rubiaceae
1128281,Wendlandia amocana,Rubiaceae
1128282,Wendlandia scabra,Rubiaceae
1128283,Wendlandia sibuyanensis,Rubiaceae
1128352,Ladenbergia pauciflora,Rubiaceae
1128365,Caralluma stalagmifera,Apocynaceae
1128397,Mascarenhasia rubra,Apocynaceae
1128399,Schizenterospermum analamerense,Rubiaceae
1128400,Schizenterospermum majungense,Rubiaceae
1128416,Stapelia engleriana,Apocynaceae
1128420,Gentianella rugicalyx,Gentianaceae
1128451,Gentianella tumailica,Gentianaceae
1128459,Arcytophyllum rivetii,Rubiaceae
1128462,Oxyanthus oliganthus,Rubiaceae
1128463,Oxyanthus speciosus,Rubiaceae
1128466,Wendlandia guangdongensis,Rubiaceae
1128532,Ladenbergia discolor,Rubiaceae
1128533,Ladenbergia epiphytica,Rubiaceae
1128546,Stapelia paniculata,Apocynaceae
1128547,Stapelia remota,Apocynaceae
1128590,Pseudomussaenda angustifolia,Rubiaceae
1128602,Sarcolobus globosus,Apocynaceae
1128608,Gentianella cerrateae,Gentianaceae
1128627,Gentianella weigendii,Gentianaceae
1128657,Wendlandia ternifolia,Rubiaceae
1128743,Stenostomum biflorum,Rubiaceae
1128752,Stapelia olivacea,Apocynaceae
1128753,Stapelia pearsonii,Apocynaceae
1128861,Oxyanthus goetzei,Rubiaceae
1128862,Oxyanthus lepidus,Rubiaceae
1128863,Wendlandia acuminata,Rubiaceae
1128864,Wendlandia lauterbachii,Rubiaceae
1128937,Stenostomum baracoense,Rubiaceae
1128938,Stenostomum cuspidatum,Rubiaceae
1128939,Stenostomum portoricense,Rubiaceae
1128951,Caralluma peckii,Apocynaceae
1129014,Sarcolobus ritae,Apocynaceae
1129015,Sarcolobus spathulatus,Apocynaceae
1129019,Gentianella chlorantha,Gentianaceae
1129034,Gentianella zaratei,Gentianaceae
1129045,Gentianella quipuscoana,Gentianaceae
1129052,Arcytophyllum venezuelanum,Rubiaceae
1129056,Farquharia elliptica,Apocynaceae
1129057,Gleasonia duidana,Rubiaceae
1129059,Mascarenhasia arborescens,Apocynaceae
1129060,Oxyanthus smithii,Rubiaceae
1129061,Oxyanthus troupinii,Rubiaceae
1129082,Gentianella × aerimontana,Gentianaceae
1129104,Tournefortiopsis deviana,Rubiaceae
1129141,Ladenbergia pittieri,Rubiaceae
1129143,Stenostomum myrtifolium,Rubiaceae
1129152,Caralluma attenuata,Apocynaceae
1129155,Thliphthisa purpurea,Rubiaceae
1129200,Stapelia erectiflora,Apocynaceae
1129204,Gentianella glanduligera,Gentianaceae
1129205,Gentianella lowndesii,Gentianaceae
1129206,Gentianella stellata,Gentianaceae
1129247,Octotropis travancorica,Rubiaceae
1129339,Caralluma dalzielii,Apocynaceae
1129340,Pherotrichis leptogenia,Apocynaceae
1129379,Airosperma grandifolia,Rubiaceae
1129383,Mascarenhasia lisianthiflora,Apocynaceae
1129384,Mascarenhasia macrosiphon,Apocynaceae
1129385,Mascarenhasia tampinensis,Apocynaceae
1129403,Stapelia gigantea,Apocynaceae
1129404,Gentianella fabrisii,Gentianaceae
1129406,Gentianella decemnectaria,Gentianaceae
1129420,Gentianella glenniae,Gentianaceae
1129447,Oxyanthus montanus,Rubiaceae
1129450,Wendlandia erythroxylon,Rubiaceae
1129451,Wendlandia glabrata,Rubiaceae
1129452,Wendlandia teysmanniana,Rubiaceae
1129522,Ladenbergia undata,Rubiaceae
1129523,Stenostomum densiflorum,Rubiaceae
1129531,Caralluma petraea,Apocynaceae
1129532,Stapelia × meintjiesii,Apocynaceae
1129533,Stapelia villetiae,Apocynaceae
1129577,Wendlandia tombuyukonensis,Rubiaceae
1129582,Stapelia hirsuta,Apocynaceae
1129616,Schizenterospermum rotundifolium,Rubiaceae
1129632,Oxyanthus nangensis,Rubiaceae
1129693,Ladenbergia ferruginea,Rubiaceae
1129694,Ladenbergia rubiginosa,Rubiaceae
1129746,Opercularia varia,Rubiaceae
1129757,Stapelia divaricata,Apocynaceae
1129758,Stapelia flavopurpurea,Apocynaceae
1129769,Vincetoxicum fordii,Apocynaceae
1129771,Vincetoxicum arenicola,Apocynaceae
1129819,Vincetoxicum huteri,Apocynaceae
1129820,Vincetoxicum krameri,Apocynaceae
1129821,Vincetoxicum sakesarense,Apocynaceae
1129890,Gonzalagunia dicocca,Rubiaceae
1129891,Gonzalagunia mollis,Rubiaceae
1129892,Gonzalagunia surinamensis,Rubiaceae
1129898,Tricalysia anomala,Rubiaceae
1129899,Tricalysia hensii,Rubiaceae
1129900,Tricalysia verdcourtiana,Rubiaceae
1129918,Myrmeconauclea surianii,Rubiaceae
1129965,Tricalysia pallens,Rubiaceae
1130073,Trichostachys laurentii,Rubiaceae
1130079,Vincetoxicum izuense,Apocynaceae
1130080,Vincetoxicum japonicum,Apocynaceae
1130081,Vincetoxicum thailandense,Apocynaceae
1130122,Secondatia schlimiana,Apocynaceae
1130138,Saprosma hirsuta,Rubiaceae
1130223,Globulostylis dewildeana,Rubiaceae
1130224,Macroscepis yucatanensis,Apocynaceae
1130280,Diodia kuntzei,Rubiaceae
1130354,Gonzalagunia ciliata,Rubiaceae
1130355,Gonzalagunia cornifolia,Rubiaceae
1130359,Tricalysia atherura,Rubiaceae
1130360,Tricalysia griseiflora,Rubiaceae
1130361,Tricalysia patentipilis,Rubiaceae
1130411,Tricalysia sylvae,Rubiaceae
1130422,Zeltnera glandulifera,Gentianaceae
1130435,Saprosma parvifolia,Rubiaceae
1130451,Antherostele samarensis,Rubiaceae
1130452,Glossostelma rusapense,Apocynaceae
1130453,Stathmostelma rhacodes,Apocynaceae
1130510,Dolianthus ovatifolius,Rubiaceae
1130531,Tricalysia elmar,Rubiaceae
1130576,Gonzalagunia congesta,Rubiaceae
1130581,Myrmecodia beccarii,Rubiaceae
1130582,Myrmecodia horrida,Rubiaceae
1130583,Otiophora angustifolia,Rubiaceae
1130584,Saprosma cochinchinensis,Rubiaceae
1130585,Saprosma glomerulata,Rubiaceae
1130586,Tricalysia potamogala,Rubiaceae
1130607,Cordylogyne globosa,Apocynaceae
1130608,Orbea halipedicola,Apocynaceae
1130609,Orbea subterranea,Apocynaceae
1130689,Kibatalia stenopetala,Apocynaceae
1130698,Macroscepis aurea,Apocynaceae
1130754,Diodia othonii,Rubiaceae
1130756,Trichostachys soyauxii,Rubiaceae
1130770,Vincetoxicum bracteatum,Apocynaceae
1130771,Vincetoxicum strigosum,Apocynaceae
1130821,Otiophora scabra,Rubiaceae
1130834,Myrmecodia albertisii,Rubiaceae
1130835,Myrmecodia erinacea,Rubiaceae
1130836,Remijia morilloi,Rubiaceae
1130838,Tricalysia kivuensis,Rubiaceae
1130839,Tricalysia pynaertii,Rubiaceae
1130928,Riodocea pulcherrima,Rubiaceae
1130935,Camptocarpus linearis,Apocynaceae
1130936,Stathmostelma incarnatum,Apocynaceae
1130937,Vincetoxicum assadii,Apocynaceae
1131051,Gonzalagunia dependens,Rubiaceae
1131052,Gonzalagunia rosea,Rubiaceae
1131058,Remijia marahuacensis,Rubiaceae
1131059,Remijia steyermarkii,Rubiaceae
1131060,Remijia trianae,Rubiaceae
1131062,Tricalysia longipaniculata,Rubiaceae
1131063,Tricalysia parva,Rubiaceae
1131064,Tricalysia repens,Rubiaceae
1131134,Globulostylis cuvieroides,Rubiaceae
1131150,Kibatalia puberula,Apocynaceae
1131155,Globulostylis rammelooana,Rubiaceae
1131157,Macroscepis macrocorolla,Apocynaceae
1131212,Secamonopsis microphylla,Apocynaceae
1131213,Vincetoxicum mongolicum,Apocynaceae
1131214,Vincetoxicum pumilum,Apocynaceae
1131215,Vincetoxicum sieboldii,Apocynaceae
1131265,Gonzalagunia killipii,Rubiaceae
1131266,Remijia sessilis,Rubiaceae
1131267,Saprosma axilliflora,Rubiaceae
1131268,Tricalysia acocantheroides,Rubiaceae
1131269,Tricalysia cryptocalyx,Rubiaceae
1131270,Tricalysia revoluta,Rubiaceae
1131271,Tricalysia trachycarpa,Rubiaceae
1131357,Camptocarpus lanceolatus,Apocynaceae
1131359,Macroscepis uniflora,Apocynaceae
1131362,Vincetoxicum emeiense,Apocynaceae
1131482,Myrmecodia brassii,Rubiaceae
1131483,Myrmeconauclea stipulacea,Rubiaceae
1131484,Otiophora cupheoides,Rubiaceae
1131485,Otiophora parviflora,Rubiaceae
1131486,Otiophora pauciflora,Rubiaceae
1131488,Tricalysia allocalyx,Rubiaceae
1131489,Tricalysia zambesiaca,Rubiaceae
1131580,Fanninia caloglossa,Apocynaceae
1131581,Glossostelma erectum,Apocynaceae
1131582,Macroscepis pleistantha,Apocynaceae
1131583,Vincetoxicum chinense,Apocynaceae
1131588,Vincetoxicum stewartianum,Apocynaceae
1131597,Macroscepis mesoamericana,Apocynaceae
1131633,Diodia barbigera,Rubiaceae
1131639,Tricalysia dauphinensis,Rubiaceae
1131642,Vincetoxicum polyanthum,Apocynaceae
1131643,Vincetoxicum scandens,Apocynaceae
1131713,Gonzalagunia bifida,Rubiaceae
1131714,Gonzalagunia cuatrecasasii,Rubiaceae
1131715,Gonzalagunia sororia,Rubiaceae
1131716,Myrmecodia lamii,Rubiaceae
1131718,Otiophora pycnostachys,Rubiaceae
1131719,Remijia uniflora,Rubiaceae
1131720,Saprosma brunnea,Rubiaceae
1131721,Saprosma hainanensis,Rubiaceae
1131722,Saprosma verrucosa,Rubiaceae
1131820,Stephanostema stenocarpum,Apocynaceae
1131835,Tricalysia wilksii,Rubiaceae
1131880,Diodia paludosa,Rubiaceae
1131883,Trichostachys petiolata,Rubiaceae
1131893,Vincetoxicum speciosum,Apocynaceae
1131938,Gonzalagunia brenesii,Rubiaceae
1131939,Gonzalagunia mildredae,Rubiaceae
1131940,Gonzalagunia ovatifolia,Rubiaceae
1131941,Gonzalagunia pauciflora,Rubiaceae
1131945,Myrmecodia aureospina,Rubiaceae
1131946,Myrmecodia sterrophylla,Rubiaceae
1131948,Pycnobotrya nitida,Apocynaceae
1131949,Remijia chelomaphylla,Rubiaceae
1131950,Remijia reducta,Rubiaceae
1131951,Remijia sipapoensis,Rubiaceae
1131952,Secondatia duckei,Apocynaceae
1131953,Tricalysia landanensis,Rubiaceae
1131954,Tricalysia obstetrix,Rubiaceae
1132015,Saprosma syzygiifolia,Rubiaceae
1132039,Macroscepis urceolata,Apocynaceae
1132092,Virectaria herbacoursi,Rubiaceae
1132104,Virectaria tenella,Rubiaceae
1132113,Vincetoxicum tmoleum,Apocynaceae
1132174,Gonzalagunia discolor,Rubiaceae
1132179,Remijia amphithrix,Rubiaceae
1132180,Remijia asperula,Rubiaceae
1132181,Remijia delascioi,Rubiaceae
1132182,Remijia glomerata,Rubiaceae
1132183,Remijia grazielae,Rubiaceae
1132184,Saprosma henryi,Rubiaceae
1132185,Saprosma philippinensis,Rubiaceae
1132186,Tricalysia biafrana,Rubiaceae
1132187,Tricalysia bifida,Rubiaceae
1132188,Tricalysia obanensis,Rubiaceae
1132202,Orbea gerstneri,Apocynaceae
1132274,Dendrosipanea spigelioides,Rubiaceae
1132331,Diodia microcarpa,Rubiaceae
1132347,Vincetoxicum volubile,Apocynaceae
1132405,Gonzalagunia affinis,Rubiaceae
1132407,Myrmecodia melanacantha,Rubiaceae
1132409,Remijia pilosinervula,Rubiaceae
1132410,Remijia tenuiflora,Rubiaceae
1132411,Saprosma inaequilonga,Rubiaceae
1132412,Tricalysia pangolina,Rubiaceae
1132732,Diodia saponarioides,Rubiaceae
1132733,Diplospora minahassae,Rubiaceae
1132735,Diplospora pubescens,Rubiaceae
1132743,Trichostachys letestui,Rubiaceae
1133120,Saprosma consimilis,Rubiaceae
1133123,Tricalysia delagoensis,Rubiaceae
1133125,Voacanga psilocalyx,Apocynaceae
1133465,Tricalysia aciculiflora,Rubiaceae
1133468,Remijia hubbardiorum,Rubiaceae
1133535,Remijia leiocalyx,Rubiaceae
1133546,Vincetoxicum stauropolitanum,Apocynaceae
1133614,Otiophora multicaulis,Rubiaceae
1133615,Remijia ulei,Rubiaceae
1133616,Saprosma fruticosa,Rubiaceae
1133617,Secondatia densiflora,Apocynaceae
1133763,Diplospora kunstleri,Rubiaceae
1133778,Vincetoxicum × purpurascens,Apocynaceae
1133794,Vincetoxicum junzifengense,Apocynaceae
1133816,Remijia amazonica,Rubiaceae
1133832,Myrmecodia longissima,Rubiaceae
1133833,Myrmecodia platytyrea,Rubiaceae
1133834,Myrmecodia tuberosa,Rubiaceae
1133835,Remijia densiflora,Rubiaceae
1133836,Remijia duckei,Rubiaceae
1133837,Saprosma kraussii,Rubiaceae
1133838,Saprosma saxicola,Rubiaceae
1133839,Tricalysia gilchristii,Rubiaceae
1133840,Voacanga pachyceras,Apocynaceae
1133953,Globulostylis robbrechtiana,Rubiaceae
1133955,Vincetoxicum darvasicum,Apocynaceae
1133993,Vincetoxicum siamicum,Apocynaceae
1134011,Diodia virginiana,Rubiaceae
1134020,Tricalysia ambrensis,Rubiaceae
1134024,Stenaria sanchezii,Rubiaceae
1134089,Gonzalagunia dodsonii,Rubiaceae
1134091,Myrmecodia pendens,Rubiaceae
1134092,Myrmecodia pteroaspida,Rubiaceae
1134094,Remijia argentea,Rubiaceae
1134095,Saprosma annamensis,Rubiaceae
1134096,Saprosma brassii,Rubiaceae
1134097,Saprosma longicalyx,Rubiaceae
1134100,Lemyrea marojejyensis,Rubiaceae
1134101,Pitardella poilanei,Rubiaceae
1134140,Vincetoxicum pingtaoanum,Apocynaceae
1134165,Tricalysia perrieri,Rubiaceae
1134172,Kibatalia longifolia,Apocynaceae
1134180,Macroscepis selloana,Apocynaceae
1134181,Stathmostelma stipitatum,Apocynaceae
1134182,Stathmostelma welwitschii,Apocynaceae
1134183,Vincetoxicum flavum,Apocynaceae
1134186,Vincetoxicum subcanescens,Apocynaceae
1134235,Diplospora cuspidata,Rubiaceae
1134236,Diplospora fruticosa,Rubiaceae
1134239,Trichostachys microcarpa,Rubiaceae
1134246,Vincetoxicum × sakaianum,Apocynaceae
1134298,Myrmecodia schlechteri,Rubiaceae
1134299,Otiophora rupicola,Rubiaceae
1134301,Tricalysia bridsoniana,Rubiaceae
1134331,Cordylogyne argillicola,Apocynaceae
1134394,Orbea gilbertii,Apocynaceae
1134403,Glossostelma nyikense,Apocynaceae
1134456,Trichostachys aurea,Rubiaceae
1134463,Vincetoxicum mozaffarianii,Apocynaceae
1134512,Balmea stormiae,Rubiaceae
1134520,Gonzalagunia bunchosioides,Rubiaceae
1134521,Gonzalagunia sessilifolia,Rubiaceae
1134523,Myrmecodia ferox,Rubiaceae
1134524,Myrmecodia jobiensis,Rubiaceae
1134525,Myrmecodia paradoxa,Rubiaceae
1134526,Remijia kuhlmannii,Rubiaceae
1134527,Saprosma crassipes,Rubiaceae
1134528,Saprosma dispar,Rubiaceae
1134529,Saprosma gracilis,Rubiaceae
1134588,Tricalysia vadensis,Rubiaceae
1134681,Diplospora siamica,Rubiaceae
1134682,Virectaria belingana,Rubiaceae
1134695,Vincetoxicum hoyoense,Apocynaceae
1134749,Globulostylis minor,Rubiaceae
1134750,Remijia hispida,Rubiaceae
1134751,Tricalysia longituba,Rubiaceae
1134767,Orbea nardii,Apocynaceae
1134806,Shaolinchiana lalashaniana,Rubiaceae
1134817,Tricalysia oligoneura,Rubiaceae
1134848,Antherostele callophylla,Rubiaceae
1134878,Macroscepis sinalobolana,Apocynaceae
1134920,Diplospora stylosa,Rubiaceae
1134921,Trichostachys thollonii,Rubiaceae
1134924,Voacanga havilandii,Apocynaceae
1134931,Tricalysia majungensis,Rubiaceae
1134934,Vincetoxicum macrophyllum,Apocynaceae
